category,agency,description,locationType,address,borough,lat,lng,frequency
machine,environment,delray farms const. workers are hammering;sawing;banging after oridance hrs. around 10:30p.m. making noises. met store manager about the ordinance hours.,none,3239 W BELMONT AVE;CHICAGO; IL;,none,41.93929407200045, -87.70932371999965,1
machine,environment,residential area national disposal service is picking up const. debris after & before oridance hrs. at 7:00a.m. . i did not observe any activity at time of inspectn,none,5500 N MAGNOLIA AVE;CHICAGO; IL;,none,41.9818922390005, -87.66122559699966,1
machine,environment,dominick's lot cleaning early am causing noise disturbance. spoke with manager & made him aware that after several warnings lot cleaning company issue citatn,none,7050 S PULASKI RD;CHICAGO; IL;,none,41.76483051100047, -87.72243315199967,10
machine,environment,nag construction construction noise very early in the morning at 7:00 - 7:30 am. spoke with the superintendent who stated his crew only start with heavy equipment.,none,1063 W MADISON ST;CHICAGO; IL;,none,41.88162364200048, -87.65452956099966,3
machine,environment,all care medical center air condition making loud noise during the day. noise reading was taking from dinning room kitchen bedroom.,none,5252 N WESTERN AVE;CHICAGO; IL;,none,41.97743818000049, -87.68922707099966,4
machine,environment,norfolk southern early morning noise pollution from 361 w. 47th loading & unloading rail cars. observed 3 flat bed trlrs parked on site. tc loading crane not operate,none,4300 S CANAL ST;CHICAGO; IL;,none,41.87932101400048, -87.63958908199965,9
machine,environment,empire wood running machinery & cyclone stack at 6:45 am causing noise & dust.,none,2639 W GRAND AVE;CHICAGO; IL;,none,41.892994359000454, -87.69340063499965,23
machine,environment,tuscany restaurant leaving engine running causing fumes & noise loading & unloading going on now. there was no delivery trucks on site at the time of inspection.,none,1020 W TAYLOR ST;CHICAGO; IL;,none,41.86952842000045, -87.65188878099968,1
machine,environment,bert's car wash vaccum cleaners at car wash has a very loud piercing sounds. at the time of inspection there was no excessive noise emitting from.,none,2300 W GRAND AVE;CHICAGO; IL;,none,41.890748388000475, -87.68436729599966,2
machine,environment,marriott hotel a/c unit on top of roof causing loud noise all night. 2 large roof top a/c units each consisting of 154 fans in excess of ordinance levels within.,none,201 E WALTON ST;CHICAGO; IL;,none,41.90004286700048, -87.62144063599965,3
machine,environment,alliance hunter construction workers starting at 5:30am & 6:00am on sundays.lofts are being built. observed drillin loud generator operating before ordinance hours.,none,1934 N WASHTENAW AVE;CHICAGO; IL;,none,41.91641436900045, -87.69476234599966,1
machine,environment,residential area very loud a/c unit causing noise. sent out a/c letter on 8/28/2000.,none,2709 N SOUTHPORT AVE;CHICAGO; IL;,none,41.931002375000446, -87.6633940649997,1
machine,environment,get-high inc. heavy noise pollution at the above location from loud music. the only time noise increased or was noticeable was when the front entrance door open.,none,1758 N HONORE ST;CHICAGO; IL;,none,41.913943763000475, -87.67392806699968,2
machine,environment,mcz development early morning const.noise starting at 6:30 am. i gave foreman a warned him not to start before 8:00 am.,none,1429 N WELLS ST;CHICAGO; IL;,none,41.908136897000475, -87.63459058499967,6
machine,environment,residental there is very loud music coming from cars sitting in the neighborhood. spoke with complainant on stereo music from cars in the surrounding area.,none,5200 S MORGAN ST;CHICAGO; IL;,none,41.79956043600049, -87.65016702099967,1
machine,environment,morse construction co. const.crews jackhammering at 5:15a.m.before ord- iance hrs.making a lot of noise. there was no work taking place at the time of inspection.,none,544 N MC CLURG CT;CHICAGO; IL;,none,41.892077473000484, -87.61771450399965,1
undefined,environment,residental noise from car stereos is causing a disturbance in her neighborhood.,none,7762 S PRAIRIE AVE;CHICAGO; IL;,none,41.75355776800046, -87.61823825199968,1
machine,environment,walsh construction(fairfield suites doing const work before ordinance hour before 6:00 am causing loud noise. spok4e with superinten dent who has a permit who admit he began at 7:00am,none,216 E ONTARIO ST;CHICAGO; IL;,none,41.893408028000465, -87.62192113799966,1
machine,environment,dominick's food unloading trucks after ordiance hours at 11:00 pm making loud noise. there was also no noise or activity in loading dock area of store.,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
undefined,environment,public way noise from car stereo is causing a disturbance in her neighborhood. this complaint was referred to cpd along with a fax copy of 11-4-1110.,none,7700 S PRAIRIE AVE;CHICAGO; IL;,none,41.75452004400046, -87.61826725199967,1
machine,environment,outer circle constance noises from trucks left standing idling for hrs. at a time;fumes making peoples sick.,none,2300 S KENNETH AVE;CHICAGO; IL;,none,41.84774303800049, -87.73550733199966,3
machine,environment,mount sinai hospital very loud noise generated from a/c unit. medical facilities is in the process of lessening any noise nuisance by adding or installing an barrier.,none,1500 S CALIFORNIA AVE;CHICAGO; IL;,none,41.86113189300045, -87.69577802299966,4
machine,environment,university of kidney dialysis new fan unit installed in rear of bldg is very loud. sound level measurment is within ordinance levels.,none,1164 E 55TH ST;CHICAGO; IL;,none,41.795064348000494, -87.59733234199967,1
machine,environment,mount sinai hospital very loud noise generated from a/c unit. i per- formed sound leveol pressure testing which produce a decibel level of 66 dba.,none,1500 W OGDEN AVE;CHICAGO; IL;,none,41.88143516300045, -87.66615832099967,1
machine,environment,aztec material noise from idling of diesel trucks. we did not observe standing idling trucks at the site water truck refilling to water down the street.,none,3206 S BENSON ST;CHICAGO; IL;,none,41.83603361100046, -87.66071961899968,1
undefined,environment,edison park excessive noise during the edison park fest. i canvassed the area & observed no activity being conduct.,none,6755 N NORTHWEST HWY;CHICAGO; IL;,none,42.00402246600049, -87.81807183199965,1
machine,environment,medical center 2 large air compressors on roof making excessive noises during the day;have to close windows. will removed the a/c unit to the east corner of bldg.,none,5252 N WESTERN AVE;CHICAGO; IL;,none,41.97743818000049, -87.68922707099966,4
machine,environment,safeway steel inc. doing contruction before ordinance hours begin at 1:30 causing very loud noise. spoke with dot who stated the dept has no control of time of hour,none,844 N RUSH ST;CHICAGO; IL;,none,41.89797613100046, -87.62622715599969,9
machine,environment,romero steel co. very loud noise do not have a muffler on the compressor. at the time of inspection the compressor was making noise was within ordinance.,none,1722 N BURLING ST;CHICAGO; IL;,none,41.9134300770005, -87.64717800299968,2
machine,environment,metra train very loud noise from hydralic pressure tune up. unable to detect excessive noise from train yard.,none,2741 W GRAND AVE;CHICAGO; IL;,none,41.89373707200048, -87.69523482799968,7
machine,environment,carducci restaurant noise from construction. found no work activity as reported. spoke with owner & was advised of the ordinance hours for construction.,none,1419 W FULLERTON AVE;CHICAGO; IL;,none,41.925202940000474, -87.66412000199966,1
machine,environment,ability construction crane operating at above location area at 5:30 am before ordinance hours causing loud noise. spoke with owner he stated was not aware of ordinance.,none,1417 W FULLERTON AVE;CHICAGO; IL;,none,41.925202940000474, -87.66403012499967,1
machine,environment,channel #44 in back of bldg. new a/c was installed recently causing a lot of noise. i inspected the area of the a/c unit & detected a humming sound.,none,430 W GRANT PL;CHICAGO; IL;,none,41.92286798300046, -87.64017270899967,2
machine,environment,residential area repairing the streets that run along the kennedy from harlem/nagle/austin. spoke with complainant mother & told her that this job is exempt.,none,5500 N NORDICA AVE;CHICAGO; IL;,none,41.98109091300046, -87.80236731799965,1
machine,environment,rainbow rehab ct. very loud generator emitting causing strong fumes. found no fumes or loud noise from generator.,none,7325 S EXCHANGE AVE;CHICAGO; IL;,none,41.762111276000496, -87.56272726899965,1
undefined,environment,aztex material very loud noise & dust all over area.,none,3200 S BENSON ST;CHICAGO; IL;,none,41.83628516800047, -87.66080145099966,2
machine,environment,morse diesel const. construction crew began work at 5:00 am before ordinance hour causing very loud noise. spoke with employee he arrival at 6:00 am do not start work.,none,300 W ILLINOIS ST;CHICAGO; IL;,none,41.890788864000456, -87.63565889199964,2
machine,environment,sweetheart corp co. factory is emitting very loud buzzing noise 24 hrs a day. i was able to hear the variable drone of mechanical or exhaust equipment to emanate.,none,7575 S KOSTNER AVE;CHICAGO; IL;,none,41.7566621360005, -87.73238348199965,1
machine,environment,residential area workers causing loud noise while breaking concrete the construction worker are not jack hammering be fore 8:00 am & to do what she can to reduce noise.,none,5455 N SHERIDAN RD;CHICAGO; IL;,none,41.98099181700047, -87.65505384899967,1
undefined,environment,diamond seating co. odor of paint; poor ventilation & noise coming from the company or business. the spray booth found it not to be suitable for use due to broken.,none,2567 W MONTROSE AVE;CHICAGO; IL;,none,41.96126359900046, -87.69380047699968,4
machine,environment,diamond seating running a electric saw causing loud noise before ordinance hours at 5:30 am. i observed momentary using a power saw at the time of inspection.,none,2567 W MONTROSE AVE;CHICAGO; IL;,none,41.96126359900046, -87.69380047699968,4
machine,environment,medical center very loud noise comin from a/c generator at night. found the uni off or on timer as per doe's request.,none,5252 N WESTERN AVE;CHICAGO; IL;,none,41.97743818000049, -87.68922707099966,4
machine,environment,hospital laundry service noise trucks at night litter & odors. measurement of noise emanatin from open boiler room door loc southeast of facility 62/55 dba.,none,2500 W ADDISON ST;CHICAGO; IL;,none,41.94674830600047, -87.69148093399969,1
machine,environment,residential area doing construction after ordinance hours 10:30 pm causing very loud noise. found no apparent audible construction at perimeter.,none,7448 N OAKLEY AVE;CHICAGO; IL;,none,42.01706054200048, -87.68755741499967,1
machine,environment,aztec construction trucks causing noise & dust in the area also has weeds.,none,3100 S BENSON ST;CHICAGO; IL;,none,41.83776229500046, -87.66085333899969,1
